XML Filename,id,Comment,English Value
MakeDrf.xml,md-fwhm-eqn-form-label,,FWHM Eqn.
MakeDrf.xml,md-fwhm-gadras,,Gadras Equation
MakeDrf.xml,md-sqrt-series,,Sqrt Power Series
MakeDrf.xml,md-atten-for-air-cb,,Atten. for air
MakeDrf.xml,md-tt-atten-for-air,,"
    The attenuation by the air, between the source and detector will be accounted for, 
    to allow distance scaling (using the efficiency function at different distances) more accurately.
    <br />
    This is a larger effect at lower energies, or larger calibration distances.
  "
MakeDrf.xml,md-show-fwhm-markers,,Show FWHM points
MakeDrf.xml,md-display-energy-lower-label,,"Display Energy, Lower:"
MakeDrf.xml,md-display-energy-upper-label,,Upper:
MakeDrf.xml,md-mi-chart-phone,,Chart/Options
MakeDrf.xml,md-mi-peaks-phone,,Peaks To Use
MakeDrf.xml,md-export-btn,,Store/Export...
MakeDrf.xml,md-export-window-title,,Store/Export DRF
MakeDrf.xml,md-tt-name,,"
    Name of the detector response function to save to <em>InterSpecs</em>
    internal database so you can use the response function later.
    Name must be a valid filename (e.g., no \, /, :, etc. characters).
  "
MakeDrf.xml,md-tt-desc,,Optional description of the DRF to help remind yourself of details when you use the DRF in the future.
MakeDrf.xml,md-make-default-for-serial-cb,,Make default DRF for serial number '{1}'
MakeDrf.xml,md-tt-make-default-serial,,"
    Make it so when spectra from a detector with a matching serial
    number is loaded into InterSpec, this detector response function
    will automatically be loaded and used.
  "
MakeDrf.xml,md-make-default-for-model-cb,,Make default DRF for model '{1}'
MakeDrf.xml,md-tt-make-default-model,,"
    Make it so when spectra from this model detector is loaded
    into InterSpec, this detector response function will
    automatically be loaded and used.
  "
MakeDrf.xml,md-tt-export-n42,,"
    Export a N42 file containing all spectra and peaks used to create this DRF.
    Source and shielding information is also usually stored into the file as well to,
    in principal, except for detector diameter and equation orders,
    provide all the input information used to create the DRF.
  "
MakeDrf.xml,md-export-as-csv,,Export DRF as CSV.
MakeDrf.xml,md-tt-export-as-csv,,"
    Exports the DRF into a CSV file that contains all of the information of the DRF.
    Especially useful for using with other tools.
  "
MakeDrf.xml,md-export-quick-ref,,Export quick ref card
MakeDrf.xml,md-tt-export-quick-ref,,Exports a 3x5 style card that has a brief summary of detector performance.
MakeDrf.xml,md-det-name-not-valid,,Detector name not valid.
MakeDrf.xml,md-eqn-not-valid,,Intrinsic Efficiency Equation is not valid.
MakeDrf.xml,md-err-creating-drf,,Error creating DRF: {1}
MakeDrf.xml,md-err-saving-to-db,,Error saving DetectorPeakResponse to data base: {1}
MakeDrf.xml,md-saved-to-db,,Saved '{1}' to the internal database.
MakeDrf.xml,md-peak-counts,,"{1} {2} keV, Peak {3} counts"
MakeDrf.xml,md-peak-no-nuc,,"No assoc. nuclide, {1} keV, Peak {2} counts"
MakeDrf.xml,md-err-det-diam-invalid,,Detector diameter is invalid - assuming 2.54 cm.
MakeDrf.xml,md-err-some-src,,Some sources had errors.
MakeDrf.xml,md-n-fit-pars,,{1} Fit Params
MakeDrf.xml,md-html-eff-table-caption,,Full-Energy Detection Efficiency (% total gammas)
MakeDrf.xml,md-html-Intrinsic,,Intrinsic
MakeDrf.xml,md-html-Efficiency,,Efficiency
MakeDrf.xml,md-chart-data-intrinsic-eff-label,,Data Intrinsic Eff.
MakeDrf.xml,md-chart-data-fwhm-label,,Data FWHM
MakeDrf.xml,md-chart-fit-intrinsic-eff-label,,Fit Intrinsic Eff.
MakeDrf.xml,md-chart-intrinsic-eff-plus-label,,Intrinsic Eff. +2σ
MakeDrf.xml,md-chart-intrinsic-eff-minus-label,,Fit Intrinsic Eff. -2σ
MakeDrf.xml,md-chart-fit-fwhm-label,,Fit FWHM
UnitsConverterTool.xml,,," uct- is short for UnitsConverterTool
  "
UnitsConverterTool.xml,uct-mult-nucs,,Multiple nuclides ({1} + {2})
UnitsConverterTool.xml,uct-instructions,,"Convert between radiation related units.<br />
    Ex: 5 MBq, 2 nCi, 1.2rad, 15E-3gy, 0.2mrem, 8feet, 9milli-sievert, 10 gram U235, 1.2 uCi Pu238
  "
UnitsConverterTool.xml,uct-input-label,,Input: 
UnitsConverterTool.xml,uct-output-label,,Output: 
UnitsConverterTool.xml,uct-qr-window-title,,Unit Converter State
UnitsConverterTool.xml,uct-qr-window-txt,,Current state of the unit converter tool.
UnitsConverterTool.xml,uct-err-empty-input,,Empty input
UnitsConverterTool.xml,uct-couldnt-find-units,,Couldn't determine units
UnitsConverterTool.xml,uct-nuc-unknown,,Couldnt do anything with {1} '{2}'
UnitsConverterTool.xml,uct-invalid-input,,Invalid input
UnitsConverterTool.xml,uct-err-gen,,"Error: {1}.<br />
    Allowed activity units: bq, becquerel, ci, curie, gray, Gy, rad, sievert, Sv, rem,
    roentgen, m, meter, ft, inch, in, gram, g, ounce, oz, pound, lb, and grain.<br />
    Allowed (optional) prefixes: n, nano, u, µ, micro, m, milli,
     k, killo, M, mega, G, Giga, T, and Tera
  "
FluxTool.xml,,," ftw- is short for FluxToolWidget or FluxToolWindow
  "
FluxTool.xml,ftw-qr-tool-state-title,,Flux Tool State
FluxTool.xml,ftw-qr-tool-state-text,,Current state of flux tool.
FluxTool.xml,ftw-hdr-intrinsic-eff,,Intr. Eff.
FluxTool.xml,ftw-hdr-geom-eff,,Geom. Eff.
FluxTool.xml,ftw-hdr-flux-on-det,,Flux on Det. (ɣ/s)
FluxTool.xml,ftw-hdr-flux-cm,,Flux (ɣ/cm²/s)
FluxTool.xml,ftw-hdr-flux-4pi,,ɣ/4π/s
FluxTool.xml,ftw-tt-distance,,"
    Distance from center of source to face of detector. Number must be
    followed by units; valid units are: meters, m, cm, mm, km, feet,
    ft, ', in, inches, or "".  You may also add multiple distances,
    such as '3ft 4in', or '3.6E-2 m 12 cm' which are equivalent to 
    40inches and 15.6cm respectively.
  "
FluxTool.xml,ftw-simple,,Simple
FluxTool.xml,ftw-standard,,Standard
FluxTool.xml,ftw-more,,More
FluxTool.xml,ftw-copy,,ftw-copy-btn
FluxTool.xml,ftw-invalid-dist,,Invalid Distance
FluxTool.xml,ftw-no-drf,,No Detector Response Function Chosen
FluxTool.xml,ftw-no-foreground,,No foreground spectrum loaded
FluxTool.xml,ftw-invalid-livetime,,Invalid foreground live-time
FluxTool.xml,ftw-err-copy-clipboard,,Failed to copy to clipboard - maybe a permissions issue - sorry.
FluxTool.xml,ftw-copied-to-clipboard,,Copied table to clipboard.
FluxTool.xml,ftw-copied-as-html,,Copied table to clipboard as HTML text.
FluxTool.xml,ftw-copy-unknown-status,,Unknown result of copy command - sorry.
DoseCalcWidget.xml,,, dcw- is short for DoseCalcWidget 
DoseCalcWidget.xml,dcw-err-failed-fit-AD,,Failed to converge on a amount of shielding.
DoseCalcWidget.xml,dcw-qr-tool-state-title,,Dose Tool State
DoseCalcWidget.xml,dcw-qr-tool-state-txt,,Current state of dose tool.
DoseCalcWidget.xml,dcw-tt-nuc-edit,,"ex. <b>U235</b>, <b>235 Uranium</b>, <b>U-235m</b> (meta stable state), <b>Cs137</b>, etc."
DoseCalcWidget.xml,dcw-tt-age-edit,,"
    <div>
      Age can be specified using a combination of time units,
      similar to '<b>5.3y 8d 22m</b>' or in half lives like 
      '<b>2.5 HL</b>'.
    </div>
    <br />
    <div>
      The age does not effect the activity of the entered nuclide, it only effects the amount
      of progeny in-growth (i.e. only alters progeny activities, not parent nuclide activity)
      - the activity you entered will always be used for the parent nuclide you entered, no
      matter the age.
    </div>
    <br />
    <div>
      Acceptable time units: <b>year</b>, <b>yr</b>, <b>y</b>, <b>day</b>, <b>d</b>, <b>hrs</b>, <b>hour</b>, <b>h</b>, <b>minute</b>, 
      <b>min</b>, <b>m</b>, <b>second</b>, <b>s</b>, <b>ms</b>, <b>microseconds</b>, <b>us</b>, <b>nanoseconds</b>, <b>ns</b>, or
      you can specify time period by <b>hh:mm:ss</b>.
    </div>
    <div>Half life units or time periods can not be mixed with other units.</div>
    <div>
      When multiple time periods are specified, they are summed, e.x. '1y6months 3m' is interpreted as 
      18 months and 3 minutes.
    </div>
  "
DoseCalcWidget.xml,dcw-nuc-is-stable,,{1} is stable
DoseCalcWidget.xml,dcw-made-age-reasonable,,Changed age to a more reasonable value for {1} from '{2}' to '{3}'
DoseCalcWidget.xml,dcw-age-to-big,,{1} is to many half lives to decay {2}
DoseCalcWidget.xml,dcw-inputs,,Inputs
DoseCalcWidget.xml,dcw-answer,,Answer
DoseCalcWidget.xml,dcw-intro-instructions,,Select quantity you would like to compute on the left
DoseCalcWidget.xml,dcw-intro-calc-desc,,"Dose values computed using ANSI/ANS-6.1.1-1991 most
    conservative case: Anterior-Posterior orientation.
    Dose calculations are a rough guide, at best, and are
    subject to many uncertainties or errors.
  "
DoseCalcWidget.xml,dcw-source-label,,Source:
DoseCalcWidget.xml,dcw-neutron,,Neutron
DoseCalcWidget.xml,dcw-tt-neut-not-imp,,Neutron dose calc not implemented yet.
DoseCalcWidget.xml,dcw-tt-distance,,"Distance from center of source to face of detector. Number must be""
    "" followed by units; valid units are: meters, m, cm, mm, km, feet,""
    "" ft, ', in, inches, or \"".  You may also add multiple distances,""
    "" such as '3ft 4in', or '3.6E-2 m 12 cm' which are equivalent to ""
    "" 40inches and 15.6cm respectively."
DoseCalcWidget.xml,dcw-shield-empty-text,,Shielding Material
DoseCalcWidget.xml,dcw-runtime-checks-failed,,Runtime sanity checks have failed!
DoseCalcWidget.xml,dcw-runtime-check-msg,,"
    <div>Do not trust results of this calculator utility</div>
    Please email <a href=""mailto:interspec@sandia.gov"">interspec@sandia.gov</a>
    this error message and include your device type and model (e.g., iPad pro,
    Windows 10 Dell laptop, etc.)
  "
DoseCalcWidget.xml,dcw-runtime-check-err-div,,Results Suspect - Do Not Trust
DoseCalcWidget.xml,dcw-err-no-nuc,,Empty or invalid source nuclide
DoseCalcWidget.xml,dcw-act-invalid,,Activity is invalid
DoseCalcWidget.xml,dcw-shield-invalid,,Invalid shielding
DoseCalcWidget.xml,dcw-generic-shield-invalid,,"Error calculating dose, invalid shielding, sorry :{"
DoseCalcWidget.xml,dcw-dist-invalid,,Distance is invalid.
DoseCalcWidget.xml,dcw-err-other,,"Error calculating dose from source, sorry :{"
DoseCalcWidget.xml,dcw-invalid-src-dose,,Invalid source dose.
DoseCalcWidget.xml,dcw-invalid-src-act,,Invalid source activity.
DoseCalcWidget.xml,dcw-invalid-src-dose,,Invalid source dose.
DoseCalcWidget.xml,dcw-failed-find-lower-dist,,"Failed to find lower bounding distance, at {1} cm."
DoseCalcWidget.xml,dcw-failed-find-upper-dist,,"Failed to find upper bounding distance, at {1} cm."
DoseCalcWidget.xml,dcw-failed-find-dist,,Couldn't find distance; exceeded max iterations.
DoseCalcWidget.xml,dcw-got-neg-dist,,Got negative distance: {1}
DoseCalcWidget.xml,dcw-err-calc-dose-for-dist,,"Error calculating dose while searching for distance, sorry :{"
DoseCalcWidget.xml,dcw-material-not-valid,,Material not valid
DoseCalcWidget.xml,dcw-no-an-entered,,You must enter the atomic number of the shielding material.
DoseCalcWidget.xml,dcw-no-shield-name,,You must enter the shielding material type.
DoseCalcWidget.xml,dcw-brehm-warning,,"Warning: Bremsstrahlung of beta decays not accounted for, results may not be trustworthy."
DoseCalcWidget.xml,dcw-no-dose-entered,,No numerical value entered for dose
DoseCalcWidget.xml,dcw-stay-time,,Stay Time
DoseCalcWidget.xml,dcw-dental-xray,,Dental X-Ray
DoseCalcWidget.xml,dcw-annual-background,,Typ. Yearly Background
DoseCalcWidget.xml,dcw-annual-occ-limit,,Annual Occ. Limit
DoseCalcWidget.xml,dcw-save-property,,Save Valuable Property
DoseCalcWidget.xml,dcw-life-saving,,Life Saving
DoseCalcWidget.xml,dcw-radiation-sickness,,Radiation Sickness
ShowRiidInstrumentsAna.xml,,, srria- is short for ShowRiidIntrumentAna 
ShowRiidInstrumentsAna.xml,srria-algo-info-label,,Algorithm Information:
ShowRiidInstrumentsAna.xml,srria-creator,,Creator
ShowRiidInstrumentsAna.xml,srria-version,,Version
ShowRiidInstrumentsAna.xml,srria-remarks,,Remarks
ShowRiidInstrumentsAna.xml,srria-category,,Category
ShowRiidInstrumentsAna.xml,srria-confidence,,Confidence
ShowRiidInstrumentsAna.xml,srria-no-id-provided,,No nuclide identifications provided.
ShowRiidInstrumentsAna.xml,srria-algo-results,,Algorithm Results
ShowRiidInstrumentsAna.xml,srria-no-algo-results,,No algorithm results available.
ShowRiidInstrumentsAna.xml,srria-no-nucs,,no nuclides identified.
ShowRiidInstrumentsAna.xml,srria-inst-ana-window-title,,The Detectors ID Results
RelActManualGui.xml,,," ramrr- short for RelActManualReportResource
       mrend- short for ManRelEffNucDisp
       ramg-  short for RelActManualGui
  "
RelActManualGui.xml,,, Messages when creating HTML report 
RelActManualGui.xml,ramrr-no-solution-title,,No Rel. Activity Solution Available
RelActManualGui.xml,ramrr-no-solution-text,,
RelActManualGui.xml,ramrr-err-report,,Error getting spectrum file currently being shown: {1}
RelActManualGui.xml,,, Messages in the nuclide component of the GUI 
RelActManualGui.xml,mrend-spec-act,,Spec. Act.
RelActManualGui.xml,"mrend-X(a,n)",,Alphas on {1} creating neutrons
RelActManualGui.xml,"mrend-X(n,a)",,Neutrons on {1} creating alphas
RelActManualGui.xml,"mrend-X(a,p)",,Alphas on {1} creating protons
RelActManualGui.xml,"mrend-X(n,g)",,Slow neutrons on {1} being captured
RelActManualGui.xml,"mrend-X(n,n)",,Fast neutrons inelastically scattering off {1}
RelActManualGui.xml,mrend-annih,,Annihilation gammas
RelActManualGui.xml,mrend-unknown-rxctn,,Unknown reaction
RelActManualGui.xml,"mrend-X(,)",,
RelActManualGui.xml,mrend-cb-decay-during-meas,,Decay during meas.
RelActManualGui.xml,mrend-tt-decay-during-meas,,"When checked, the nuclides decay during the measurement will be accounted for, with the quoted relative activity being the activity at the start of measurement."
RelActManualGui.xml,,, Message on the general GUI interface 
RelActManualGui.xml,ramg-eqn-form-label,,Eqn Form
RelActManualGui.xml,ramg-options-label,,Options
RelActManualGui.xml,ramg-tt-eqn-form,,"
    The functional form to use for the relative efficiency curve.
    <br />
    Options are:
    <table style=""margin-left: 10px;"">
      <tr><th>Log(energy):</th>               <th>y = a + b*ln(x) + c*(ln(x))^2 + d*(ln(x))^3 + ...</th></tr>
      <tr><th>Log(rel. eff.):</th>            <th>y = exp( a + b*x + c/x + d/x^2 + e/x^3 + ... )</th></tr>
      <tr><th>Log(energy)Log(rel. eff.):</th> <th>y = exp( a  + b*(lnx) + c*(lnx)^2 + d*(lnx)^3 + ... )</th></tr>
      <tr><th>FRAM Empirical:</th>            <th>y = exp( a + b/x^2 + c*(lnx) + d*(lnx)^2 + e*(lnx)^3 )</th></tr>
    </table>
  "
RelActManualGui.xml,ramg-eqn-order-label,,Eqn Order
RelActManualGui.xml,ramg-tt-eqn-order,,The order (how many energy-dependent terms) relative efficiency equation to use.
RelActManualGui.xml,ramg-yield-info-label,,Yield Info
RelActManualGui.xml,ramg-tt-data-src,,The nuclear data source for gamma branching ratios.
RelActManualGui.xml,ramg-match-tol-label,,Match tol.
RelActManualGui.xml,ramg-tt-match-tol,,"
    The number of FWHM, from the peak mean, to include source gammas from as contributing to a peaks area.
    <br />
    For some photopeaks of some nuclides multiple gammas that are close in energy may contribute
    to creating a detected peak area.  This match tolerance specifies how many FWHM from the
    observed peak mean source gammas should be summed to determine the branching ratio to use.
    <br />
    Specifying a value of zero will will cause only the gamma energy assigned to a peak to
    be used, even if there are very nearby other gammas.
  "
RelActManualGui.xml,ramg-add-uncert-label,,Add. Uncert
RelActManualGui.xml,ramg-tt-add-uncert,,"
    An additional uncertainty to add to the relative efficiency line, for each fit photopeak.
    <br />
    Small deviations in efficiency of detection for one or a few high statistics peaks can cause the
    efficiency curve to notably deviate from the other points if only statical uncertainties are
    used; when an additional uncertainty is added the relative efficiency will then do a better job
    of visibly going through all the data points, and from limited testing produce more accurate
    results.  You can think of this as adding a systematic uncertainty to each detected photopeak,
    that is uncorrelated between peaks.  From limited testing the value used is not hugely
    important, just as long as there is something.  You can also choose to use an unweighted fit,
    where each peak will contribute to the fit equally, no matter its statistical uncertainty.
  "
RelActManualGui.xml,ramg-unweighted-label,,Unweighted
RelActManualGui.xml,ramg-stat-only-label,,Stat. Only
RelActManualGui.xml,ramg-back-sub-cb,,Background Subtract
RelActManualGui.xml,ramg-html-export-label,,HTML Report
RelActManualGui.xml,ramg-nucs-label,,Nuclides
RelActManualGui.xml,ramg-peaks-to-use-label,,Peaks to Use
RelActManualGui.xml,ramg-results-label,,Results
RelActManualGui.xml,ramg-mi-results,,Results
RelActManualGui.xml,ramg-mi-chart,,Chart
RelActManualGui.xml,ramg-back-sub-neg,,"After background subtraction, peak at {1} keV had negative counts so was not used."
RelActManualGui.xml,ramg-warn-reaction,,"Using reaction photopeaks is likely not valid, unless the gammas are emitted homogeneously from a single object."
RelActManualGui.xml,ramg-warn-no-bkg-sub-used,,"Subtraction of background peaks was selected, but no background peaks matched to the selected foreground peaks."
RelActManualGui.xml,ramg-warn-rel-eff-u/pu-xray,,The relative efficiency curve does not account for x-ray absorption edges - using peaks under 120 keV for U or Pu problems is not recommended.
RelActManualGui.xml,ramg-warn-rel-eff-other-xray,,The relative efficiency curve does not account for x-ray absorption edges of any potential shielding - please ensure the peaks used do not span across absorption edges of any shielding.
RelActManualGui.xml,ramg-warn-match-outside-tol,,"The assigned gamma{1} of {2} keV are outside of the match tolerance with the peak{1} of {3}; note that the assigned gamma energy is used to compensate for nearby gammas, and not the fit peak mean."
RelActManualGui.xml,ramg-warn-failed-match,,Failed to match nuclide{1} to any peaks: {2}
RelActManualGui.xml,ramg-err-setting-up-calc,,Error setting up Relative Efficiency calculation: {1}
RelActManualGui.xml,ramg-err-performing-calc,,Error performing Relative Efficiency calculation: {1}
RelActManualGui.xml,ramg-no-results-available,,No results available.
RelActManualGui.xml,ramg-result-error-msg,,Error: {1}
RelActManualGui.xml,ramg-result-warn-msg,,Warning: {1}
RelActManualGui.xml,ramg-and-there-were,,and there were
RelActManualGui.xml,ramg-dof,,DOF
RelActManualGui.xml,,, Degrees of freedom 
RelActManualGui.xml,ramg-fit-unweighted-txt,,Fit was unweighted; uncertainties may not make sense.
RelActManualGui.xml,ramg-fit-stat-only,,Uncertainties are statistical only.
RelActManualGui.xml,ramg-fit-uncert-increased,,"Uncertainties artificially increased by ""Add. Uncert""."
RelActManualGui.xml,ramg-consider-add-uncert-u,,"You may want to consider adding ""Add. Uncert"" for Uranium problems."
RelActManualGui.xml,ramg-you-using-add-uncert-u,,"You are adding ""Add. Uncert"" - interpret computed uncertainties with care."
RelActManualGui.xml,ramg-you-using-add-uncert-non-u,,"You are currently adding ""Add. Uncert"", which will cause computed uncertainties to not be correct."
LicenseAndDisclaimersWindow.xml,,," ladw- is short for LicenseAndDisclaimersWindow
  "
LicenseAndDisclaimersWindow.xml,ladw-mi-disclaimer,,Disclaimer
LicenseAndDisclaimersWindow.xml,ladw-mi-credits,,Credits
LicenseAndDisclaimersWindow.xml,ladw-mi-contact,,Contact
LicenseAndDisclaimersWindow.xml,ladw-mi-license,,License
LicenseAndDisclaimersWindow.xml,ladw-data-location-user,,"
    User data is stored in
    <div class=""DataLocation"">{1}</div>
  "
LicenseAndDisclaimersWindow.xml,ladw-data-location-static,,"
    The data that comes with InterSpec, such as nuclear decay info, cross-section, and similar is stored in
    <div class=""DataLocation"">{1}</div>
  "
LicenseAndDisclaimersWindow.xml,ladw-data-location-network,,"
    You can also use InterSpec from your browser at (port number will change when you restart InterSpec):
    <div class=""DataLocation"">http://127.0.0.1:{1}</div>
  "
LicenseAndDisclaimersWindow.xml,ladw-user-stats,,"
      You have actively used InterSpec for approximately {1}, to open {2} files, over {3} sessions since {4}.
  "
LicenseAndDisclaimersWindow.xml,ladw-external-none,,InterSpec does not send or receive data external to your device.
LicenseAndDisclaimersWindow.xml,ladw-external-only-remote-rid,,"InterSpec does not send or receive data external to your device, except when the External RID feature is used."
LicenseAndDisclaimersWindow.xml,ladw-external-only-map,,"InterSpec does not send or receive data external to your device, except when the Map feature is used."
LicenseAndDisclaimersWindow.xml,ladw-external-remote-rid-and-map,,"InterSpec does not send or receive data external to your device, except when the Maps or External RID features are used."
LicenseAndDisclaimersWindow.xml,ladw-local-store-info,,"
    <br />
    InterSpec does locally store preferences, spectra you load, saved app states, and use statistics.
    This information does not leave your device, and can be deleted by removing the user data directory shown above.
  "
LicenseAndDisclaimersWindow.xml,ladw-google-map,,"
    <br />
    When the Google Maps feature is used, the spectrum file location information is sent to Google in order to receive maps of the relevant location.
  "
LicenseAndDisclaimersWindow.xml,ladw-leaflet-map,,"
    <br />
    When the Maps tool is used, map tiles are requested from <a href=""https://arcgis.com"">https://arcgis.com</a>
    for the area encompassing the GPS coordinates of the radiation measurements, but marking/displaying of the radiation data on the maps is done on your device.
  "
LicenseAndDisclaimersWindow.xml,ladw-remote-rid,,"
    <br />
    For the External RID tool, please consult privacy policy of
    <div class=""DataLocation"">{1}</div>
  "
LicenseAndDisclaimersWindow.xml,ladw-remote-rid-none,,"
    For the External RID tool, please consult privacy policy for the URL you enter.
  "
